rep,safetta_pooled_auroc,safetta_pooled_auprc,safetta_macro3_auroc,safetta_macro3_auprc,sictta_ccd_pooled_auroc,sictta_ccd_pooled_auprc,sictta_ccd_macro3_auroc,sictta_ccd_macro3_auprc,tegda_adic_pooled_auroc,tegda_adic_pooled_auprc,tegda_adic_macro3_auroc,tegda_adic_macro3_auprc,mc_dropout_pooled_auroc,mc_dropout_pooled_auprc,mc_dropout_macro3_auroc,mc_dropout_macro3_auprc,delta_safetta_minus_sictta_ccd_pooled_auroc,delta_safetta_minus_sictta_ccd_pooled_auprc,delta_safetta_minus_sictta_ccd_macro3_auroc,delta_safetta_minus_sictta_ccd_macro3_auprc,delta_safetta_minus_tegda_adic_pooled_auroc,delta_safetta_minus_tegda_adic_pooled_auprc,delta_safetta_minus_tegda_adic_macro3_auroc,delta_safetta_minus_tegda_adic_macro3_auprc,delta_safetta_minus_mc_dropout_pooled_auroc,delta_safetta_minus_mc_dropout_pooled_auprc,delta_safetta_minus_mc_dropout_macro3_auroc,delta_safetta_minus_mc_dropout_macro3_auprc
436,0.6094581760572065,0.4826103315402816,0.6090077704977099,0.48490431098173775,0.6404018960623082,0.47925413403889133,0.6406459886850593,0.4799137615297758,0.5899463794253839,0.39441640671081357,0.5900434188715653,0.39682024502778934,0.4304383985293606,0.3290355149608502,0.4307499688411345,0.3312067043085071,-0.030943720005101705,0.003356197501390268,-0.031638218187349354,0.004990549451961979,0.019511796631822675,0.08819392482946803,0.018964351626144627,0.08808406595394841,0.17901977752784592,0.1535748165794314,0.17825780165657545,0.15369760667323062
437,0.622907206970642,0.5125173043231621,0.6232945796882584,0.514372197598468,0.6435041344209095,0.4672793857069441,0.6430935913699646,0.4648509308650981,0.6069990516611476,0.39651048463911637,0.6076349095403265,0.39984675490319305,0.4365930165374707,0.31655452786309857,0.4380209247457399,0.32093719483293404,-0.020596927450267533,0.04523791861621801,-0.01979901168170617,0.04952126673336987,0.0159081553094943,0.11600681968404575,0.015659670147931903,0.11452544269527493,0.18631419043317127,0.19596277646006355,0.18527365494251852,0.19343500276553394
438,0.6212566726133647,0.48496147307160425,0.6207677765630133,0.4861615454385793,0.619565435165892,0.4256744861309546,0.6200600942794167,0.42491462011073305,0.6071847320849912,0.3808088801972073,0.6070025243843852,0.38268433250647743,0.4570957929434064,0.3128467429751427,0.4564330813898378,0.3147838952217086,0.0016912374474726821,0.059286986940649655,0.0007076822835966334,0.06124692532784626,0.014071940528373461,0.10415259287439693,0.013765252178628118,0.10347721293210188,0.1641608796699583,0.17211473009646155,0.1643346951731755,0.17137765021687074
439,0.6283973270650776,0.4939473522860043,0.6280591844516651,0.49482828837161613,0.6274584514273267,0.44466313355323833,0.6273220015326274,0.44318442198502445,0.6009852083555497,0.37810116639061997,0.6009575777098739,0.3799871162073509,0.44021835645174445,0.31445687262879835,0.4403060481040277,0.31843758320657956,0.0009388756377508578,0.04928421873276595,0.0007371829190376822,0.051643866386591686,0.027412118709527866,0.11584618589538431,0.027101606741791184,0.11484117216426526,0.1881789706133331,0.17949047965720594,0.1877531363476374,0.17639070516503658
440,0.6211772661718067,0.5084041517616429,0.6208920589051407,0.5096969639749742,0.6409805311201334,0.4714184989600855,0.6417789357930793,0.4726323726316104,0.5994009049650044,0.38922520262015675,0.5991787648232282,0.39100785917751985,0.44331558774879704,0.3266965869675826,0.44312233936056566,0.3295227162619772,-0.019803264948326738,0.03698565280155741,-0.020886876887938666,0.03706459134336382,0.021776361206802264,0.11917894914148613,0.02171329408191247,0.11868910479745437,0.17786167842300965,0.1817075647940603,0.177769719544575,0.180174247712997
441,0.6003075950727526,0.4835240457295721,0.6007285617131989,0.4860544616279763,0.6406202626010672,0.4819236728114141,0.6401923196864839,0.48020245339441453,0.5841739172796596,0.37993389203412403,0.5843392012773713,0.38288378384644645,0.4328071639994966,0.3181138076238307,0.43232299864493834,0.32123616564306184,-0.04031266752831464,0.0016003729181579551,-0.03946375797328505,0.005852008233561745,0.016133677793092938,0.10359015369544805,0.016389360435827616,0.10317067778152983,0.16750043107325596,0.1654102381057414,0.16840556306826054,0.16481829598491443
442,0.6088951809060505,0.4862599281790655,0.6084512175576351,0.4883241471318975,0.6204860055403534,0.4520203118332188,0.6211536252188984,0.4526800702940015,0.6142406506536942,0.41217323113150994,0.6139708872373639,0.4139912408381561,0.4715685280902672,0.3507522017226103,0.4709303024388689,0.3525833452445215,-0.011590824634302832,0.03423961634584671,-0.012702407661263293,0.035644076837896,-0.005345469747643605,0.07408669704755555,-0.005519669679728834,0.0743329062937414,0.13732665281578332,0.1355077264564552,0.13752091511876618,0.13574080188737597
443,0.5728799992608775,0.4802458780813417,0.5732382864118611,0.48230145633790117,0.6424557849355073,0.511234349003817,0.6426901853257658,0.5105660581082959,0.5783407917513927,0.40155598411578053,0.5787623454243881,0.40484951107215733,0.4357175493721238,0.3503535080595604,0.43549897955981737,0.35343695510611006,-0.06957578567462974,-0.03098847092247531,-0.06945189891390469,-0.02826460177039475,-0.005460792490515232,0.0786898939655612,-0.0055240590125269495,0.07745194526574384,0.1371624498887537,0.12989237002178133,0.13773930685204377,0.1288645012317911
444,0.6250415056418809,0.49302361692788826,0.6248859871263678,0.49544852482077206,0.6164100426014121,0.43934305333707635,0.616932218422464,0.4389792960113046,0.5952581474532694,0.37706683164956645,0.5947827034745853,0.3805400498239537,0.45107551193855133,0.32353733060921414,0.45090307906484445,0.327001862145385,0.0086314630404688,0.053680563590811914,0.00795376870390374,0.056469228809467475,0.029783358188611442,0.11595678527832182,0.030103283651782498,0.11490847499681839,0.17396599370332955,0.16948628631867413,0.17398290806152333,0.16844666267538705
445,0.5899775242510317,0.4898233097390027,0.5905563946444629,0.49217124871333834,0.6374293864555979,0.4906561836553325,0.6378555407416334,0.49025534949133004,0.5852113716906051,0.4024910687708322,0.586053495817822,0.4048376654888269,0.44367413178626935,0.3409652011238065,0.4439221461359111,0.3443166140257013,-0.04745186220456621,-0.0008328739163298016,-0.047299146097170564,0.0019158992220082993,0.004766152560426562,0.0873322409681705,0.0045028988266409,0.08733358322451146,0.14630339246476232,0.14885810861519616,0.14663424850855178,0.14785463468763704
446,0.6025567424968454,0.4840648984049714,0.6021300553599739,0.48580714214068177,0.6291543679888543,0.4779972201767573,0.6302608153010145,0.4781722936114023,0.5909254326112161,0.3975429220445677,0.5910032539093595,0.3996461410102228,0.46058120788128265,0.342443117008586,0.4597496105949981,0.3452594001965896,-0.026597625492008836,0.006067678228214135,-0.02813075994104064,0.007634848529279481,0.011631309885629326,0.08652197636040371,0.011126801450614399,0.08616100113045899,0.14197553461556278,0.14162178139638543,0.1423804447649758,0.14054774194409214
447,0.622131336435361,0.5019796125963876,0.6220048007069255,0.5036832230957232,0.6375336937692743,0.45202530669003166,0.6381615004969817,0.45334358775720734,0.6205402957197368,0.40337216053581865,0.6201659239859435,0.4055305916004573,0.45896610296764107,0.3403345002677763,0.4579282564239911,0.342831607839675,-0.015402357333913264,0.04995430590635591,-0.016156699790056184,0.050339635338515876,0.0015910407156242146,0.09860745206056892,0.0018388767209820411,0.09815263149526593,0.16316523346771994,0.16164511232861128,0.16407654428293444,0.16085161525604824
448,0.6212461561342986,0.4987141856109212,0.6208581245447687,0.5001342959537983,0.6359943734618936,0.4670361730817978,0.6373891253304772,0.4686507535019746,0.6112571732065997,0.3995149672249848,0.6109780499221266,0.40217182681922775,0.45629862646150116,0.33421185621443805,0.45523439779472313,0.33694053850815814,-0.014748217327595015,0.03167801252912339,-0.01653100078570846,0.03148354245182372,0.009988982927698897,0.09919921838593637,0.009880074622642177,0.09796246913457057,0.1649475296727974,0.16450232939648313,0.1656237267500456,0.1631937574456402
449,0.6098120043704732,0.4830270662900605,0.6090710220628143,0.48416068099127846,0.6499007667225574,0.46571699785038384,0.6507942719216284,0.4666070668929178,0.5951516351479502,0.3872949224383918,0.5944355220707993,0.38954151292648637,0.4320918830142521,0.32155011402704925,0.43088404130594854,0.3220044684803736,-0.04008876235208414,0.01731006843967664,-0.04172324985881415,0.017553614098360648,0.014660369222523006,0.09573214385166867,0.014635499992014966,0.09461916806479209,0.17772012135622112,0.16147695226301123,0.17818698075686573,0.16215621251090484
450,0.5968628184508129,0.46194041656895796,0.5971318990520036,0.46399756171786904,0.6374608215772748,0.46799149301787074,0.637678842815708,0.4668883464395872,0.5811638910130276,0.3718910751863016,0.581682748062221,0.37516281502390886,0.4535613631096579,0.3195756692228169,0.45394440620621707,0.3226062957273415,-0.04059800312646189,-0.006051076448912784,-0.04054694376370438,-0.002890784721718165,0.015698927437785337,0.09004934138265636,0.015449150989782612,0.08883474669396019,0.14330145534115502,0.14236474734614107,0.14318749284578652,0.14139126599052754
451,0.6296206150979201,0.5000427941884971,0.6292559610840963,0.5033709616346187,0.6223660936742732,0.44891982326717367,0.6231648377015045,0.4511620411403979,0.6054356061898879,0.38993087785152547,0.6051501815760827,0.39298911749271515,0.4440622077585206,0.3282106164816727,0.4431223436912742,0.3317548332626962,0.007254521423646909,0.051122970921323396,0.006091123382591768,0.05220892049422082,0.024185008908032213,0.1101119163369716,0.024105779508013625,0.11038184414190355,0.1855584073393995,0.17183217770682435,0.18613361739282214,0.17161612837192247
452,0.626571283036242,0.5127955928524034,0.6265090052452645,0.5141098411158799,0.6633166935240034,0.48016210706242834,0.663995413128965,0.47921371369853755,0.6172636268055689,0.407397569112133,0.6170855898731755,0.40958734155815457,0.4160434075260099,0.3066423485691781,0.4158655911104873,0.30907964372388536,-0.036745410487761365,0.03263348578997505,-0.0374864078837005,0.034896127417342326,0.00930765623067309,0.10539802374027041,0.009423415372089017,0.1045224995577253,0.2105278755102321,0.2061532442832253,0.21064341413477722,0.20503019739199452
453,0.6359690335260891,0.49463591894181913,0.635227872049236,0.49666325937795053,0.6427136466995033,0.4542957614121736,0.644006838358374,0.45596083574221025,0.6277154920035022,0.4035129874229691,0.6274626591968425,0.40617227146941604,0.45137889123745767,0.3190742954964572,0.44978693102628386,0.3202919350598953,-0.006744613173414127,0.04034015752964554,-0.008778966309137992,0.04070242363574028,0.008253541522586949,0.09112293151885004,0.0077652128523935104,0.09049098790853449,0.18459014228863146,0.17556162344536191,0.18544094102295217,0.17637132431805524
454,0.6167300065743432,0.4922108808419479,0.6162981406849622,0.49406382505984303,0.6176908150064683,0.44956569675370284,0.6190742609105646,0.45146397258704224,0.6040296481666065,0.4035460024172021,0.6041427441456962,0.4061819353238833,0.46247449791105555,0.3419839480695415,0.4612381005462139,0.34379467762877297,-0.0009608084321250931,0.04264518408824508,-0.002776120225602363,0.04259985247280079,0.012700358407736645,0.0886648784247458,0.012155396539266006,0.08788188973595973,0.15425550866328763,0.1502269327724064,0.15506004013874836,0.15026914743107006
455,0.6049046732465899,0.5046971885772124,0.6047757887688547,0.5054478635365186,0.6492489519951654,0.4908957279051326,0.6492227542680292,0.4890543177652968,0.5978710659327005,0.39959623995731597,0.5980208047774166,0.40181313108167255,0.44009129616983045,0.32991938190852776,0.4399187421064242,0.3314434681776219,-0.044344278748575494,0.013801460672079768,-0.044446965499174484,0.016393545771221818,0.007033607313889467,0.10510094861989638,0.006754983991438146,0.10363473245484606,0.16481337707675947,0.1747778066686846,0.16485704666243056,0.17400439535889672
456,0.6198234766005336,0.5009634386730324,0.620543039587213,0.5034020982514885,0.6504932581380743,0.4808229362489946,0.6501355323103496,0.47907455698730983,0.6126249214959809,0.4179750163817843,0.6137664016856029,0.42212244463694115,0.4441382260831447,0.328952672373849,0.44406652292098925,0.33099188261045615,-0.03066978153754074,0.02014050242403781,-0.029592492723136576,0.024327541264178687,0.007198555104552695,0.08298842229124809,0.006776637901610094,0.08127965361454736,0.17568525051738892,0.17201076629918338,0.17647651666622377,0.17241021564103237
457,0.5952417658115868,0.47057494480567946,0.594971721060319,0.4729066012129835,0.6515421292651002,0.5033986649268186,0.6522542522239333,0.5039394842984352,0.5728736398098389,0.38012587919512564,0.5725571214248508,0.38232778165225484,0.42674402900833,0.32833041790839723,0.42570413260300505,0.3285986425936581,-0.05630036345351341,-0.032823720121139155,-0.05728253116361426,-0.031032883085451657,0.02236812600174798,0.09044906561055382,0.022414599635468213,0.09057881956072866,0.16849773680325686,0.14224452689728223,0.169267588457314,0.14430795861932538
458,0.6192836388665585,0.5102951843706549,0.619250072887044,0.5112380301557434,0.6395723060271223,0.4814037976434298,0.6399815680759102,0.4810586500848922,0.6103945398086411,0.41911471037556086,0.6104035684853085,0.42194471069653877,0.45284111746872424,0.3476370483708327,0.4528369763562908,0.35123458555531856,-0.020288667160563878,0.028891386727225132,-0.02073149518886619,0.030179380070851247,0.008889099057917349,0.09118047399509405,0.008846504401735511,0.08929331945920466,0.16644252139783422,0.1626581359998222,0.16641309653075326,0.16000344460042487
459,0.5911025145067699,0.4731698393054618,0.5912890638922513,0.4767203559472249,0.6317832978141122,0.4688624070518551,0.6318852362855915,0.468417628738367,0.6031627457893048,0.405174351393113,0.6034742112401624,0.4080733069049451,0.45814840576395965,0.3493802287277158,0.4577384945033837,0.3508116452289949,-0.04068078330734237,0.004307432253606691,-0.040596172393340124,0.008302727208857885,-0.012060231282534972,0.06799548791234883,-0.012185147347911096,0.0686470490422798,0.13295410874281022,0.12378961057774601,0.1335505693888676,0.12590871071823
460,0.6292146467467066,0.4861292346781415,0.6299848988049486,0.4887032694644921,0.6381825205779684,0.44773839843145957,0.6382685165706766,0.4475308129685039,0.621379671544049,0.3886826972505751,0.6216893780224454,0.39084364356085205,0.4533988937720368,0.3269554900809854,0.4541280325047629,0.32928646796381256,-0.008967873831261852,0.038390836246681936,-0.008283617765728057,0.04117245649598822,0.007834975202657524,0.09744653742756643,0.008295520782503174,0.09785962590364006,0.17581575297466978,0.1591737445971561,0.17585686630018565,0.15941680150067955
461,0.619358214981431,0.48821785225866865,0.6198218697812864,0.4908549061752352,0.6702736550500585,0.4781216493156525,0.6707595477211266,0.4762612714754118,0.6122949048734014,0.38679756200427595,0.6125391309438432,0.38979780516383067,0.42674776071541054,0.29807953125588393,0.426508180832674,0.3010078305428308,-0.05091544006862758,0.010096202943016164,-0.050937677939840165,0.014593634699823388,0.007063310108029519,0.1014202902543927,0.007282738837443237,0.10105710101140453,0.19261045426602041,0.19013832100278472,0.1933136889486124,0.18984707563240438
462,0.6169302498900149,0.49162489530360226,0.6167879716866468,0.4942339320873695,0.6355860534394091,0.47178666464919555,0.6360938705118341,0.47340510673998143,0.6057963808649198,0.3965536394719764,0.6057113717495999,0.3987062494119364,0.45060840621694176,0.3334351124286369,0.45056402985870125,0.33563994017284965,-0.018655803549394223,0.019838230654406708,-0.019305898825187295,0.020828825347388058,0.011133869025095056,0.09507125583162584,0.011076599937046905,0.0955276826754331,0.16632184367307312,0.15818978287496538,0.16622394182794553,0.15859399191451984
463,0.6063301160542193,0.4926773018142089,0.6068551405427215,0.49547649941264743,0.6261189448551598,0.47164438997716857,0.6252959752250614,0.4682942127696217,0.6028253769382896,0.40631940475443784,0.6038278300010533,0.40971169353482084,0.4566035446892932,0.35139876781834867,0.457638471019298,0.35366686399494673,-0.019788828800940572,0.021032911837040313,-0.018440834682339924,0.027182286643025744,0.0035047391159296337,0.08635789705977104,0.00302731054166816,0.08576480587782659,0.14972657136492606,0.1412785339958602,0.1492166695234235,0.1418096354177007
464,0.6115296700962323,0.4660453269469568,0.6116854900295551,0.4682737011698121,0.6171126402597698,0.4311060541520408,0.6175899946775978,0.4310297583204599,0.6019903258286069,0.38835620953415945,0.602373356750323,0.3905332918901914,0.4642964982881074,0.3288105470234971,0.4645637028745669,0.33198533806931835,-0.005582970163537482,0.03493927279491599,-0.005904504648042708,0.037243942849352174,0.009539344267625371,0.07768911741279733,0.009312133279232082,0.07774040927962067,0.1472331718081249,0.13723477992345967,0.1471217871549882,0.13628836310049375
465,0.5980936151925218,0.4716174451663363,0.5978091864944108,0.4739473739878866,0.635982355121689,0.4642929960568802,0.6367425193518375,0.4644535698490411,0.5975248501627857,0.39230008469440325,0.5971334584067094,0.3939081886703426,0.4617162813832023,0.327396464917979,0.46115571492216945,0.33196009054001574,-0.03788873992916719,0.0073244491094561215,-0.03893333285742662,0.009493804138845485,0.0005687650297361291,0.07931736047193305,0.0006757280877014438,0.080039185317544,0.1363773338093195,0.14422098024835728,0.1366534715722414,0.14198728344787087
466,0.613535377109343,0.47331746264098806,0.6132012457862562,0.4756718475091523,0.636980753170803,0.4603141972330208,0.6378619624938509,0.46161955182401065,0.5894230117267265,0.38820985070441805,0.5894545663771896,0.3916878331412594,0.4394481885543527,0.3195268049579745,0.4379279584017734,0.32156985153974776,-0.02344537606146002,0.013003265407967257,-0.02466071670759462,0.014052295685141658,0.02411236538261652,0.08510761193657002,0.023746679409066607,0.08398401436789293,0.17408718855499034,0.1537906576830136,0.17527328738448283,0.15410199596940455
467,0.6034032972638459,0.48516305632015133,0.6037530197092459,0.48734729288101114,0.6196198937162791,0.43771286554960964,0.620069829348856,0.4373977040163682,0.5879321066773002,0.3758093134261844,0.5882348165849818,0.378732863747602,0.45774889802062324,0.3317256479929575,0.4571533181570889,0.3341050889244024,-0.01621659645243323,0.04745019077054169,-0.01631680963961013,0.04994958886464296,0.015471190586545669,0.10935374289396693,0.015518203124264107,0.10861442913340913,0.14565439924322265,0.15343740832719382,0.146599701552157,0.15324220395660876
468,0.62423259592821,0.5041893623674754,0.6247840196656874,0.5051498050328324,0.6385765589009365,0.4495225135786095,0.638292558663394,0.4479138485199586,0.6148701149971693,0.39722416179018827,0.6154491645282957,0.39933975912965397,0.4471892461872885,0.31914997309108006,0.44812383257091515,0.3213892194132968,-0.014343962972726443,0.05466684878886585,-0.013508538997706543,0.057235956512873776,0.00936248093104075,0.10696520057728709,0.00933485513739174,0.10581004590317838,0.1770433497409215,0.1850393892763953,0.17666018709477227,0.18376058561953557
469,0.6096364189504978,0.4861312497890341,0.6089558178199356,0.48749554438634907,0.6294648524902251,0.45685279183099636,0.6305438529211695,0.4566107621045615,0.6028367898471432,0.39242394774710704,0.6027273379344621,0.39479580960320143,0.4570631040264038,0.32996089958010794,0.4557582739392305,0.333762816734551,-0.019828433539727297,0.02927845795803774,-0.02158803510123397,0.030884782281787593,0.006799629103354632,0.09370730204192707,0.006228479885473481,0.09269973478314764,0.15257331492409398,0.15617035020892617,0.15319754388070506,0.15373272765179807
470,0.63207868855849,0.4974593793398746,0.6318935449741789,0.49929585772649654,0.6409803285065945,0.45271481175417877,0.6420411769073725,0.45542652928258937,0.6144415941485476,0.39257239125751764,0.6142489526651184,0.39559130406690163,0.4402353694842951,0.31725430239595376,0.4392239411481293,0.3208950749486872,-0.008901639948104445,0.04474456758569584,-0.010147631933193568,0.043869328443907174,0.017637094409942433,0.10488698808235697,0.01764459230906057,0.10370455365959491,0.19184331907419494,0.18020507694392085,0.19266960382604964,0.17840078277780935
471,0.6078468277325303,0.4729193379746944,0.607688169905488,0.4756250150859171,0.632576162651427,0.46625129987586006,0.6326717673565055,0.4663792115537955,0.5988569185887346,0.39597951647387414,0.5989733906390616,0.39896458666882184,0.441291663814934,0.3331495970447816,0.4410166864074146,0.336540442679728,-0.024729334918896728,0.006668038098834317,-0.024983597451017525,0.009245803532121566,0.008989909143795716,0.07693982150082024,0.008714779266426387,0.07666042841709525,0.16655516391759628,0.1397697409299128,0.16667148349807343,0.1390845724061891
472,0.610843888013803,0.48832662623087336,0.6110999019312711,0.4898711604004627,0.623832475653775,0.4589421241673832,0.623930752504131,0.4584238377682017,0.5944094886970853,0.38508406825965097,0.5948757555808891,0.3878174111698252,0.453305034915212,0.3337853351966604,0.45339724621420424,0.33701629366060737,-0.012988587639972016,0.029384502063490137,-0.012830850572859931,0.031447322632260966,0.01643439931671764,0.10324255797122239,0.01622414635038194,0.10205374923063748,0.15753885309859095,0.15454129103421294,0.15770265571706682,0.15285486673985532
473,0.6113788330431438,0.5021355155312848,0.6111130667775936,0.5047650268256487,0.6318900076515979,0.48399149870895997,0.6327243953905207,0.4832817296040928,0.5854880224357278,0.3912632680786188,0.5850373647778145,0.3929522770749105,0.44621308901974716,0.344537575009225,0.4457908248134062,0.347688889960144,-0.020511174608454086,0.018144016822324804,-0.02161132861292714,0.021483297221555897,0.025890810607415937,0.110872247452666,0.026075701999779044,0.11181274975073824,0.16516574402339662,0.15759794052205978,0.16532224196418738,0.1570761368655047
474,0.6442454177258038,0.5117026761446004,0.6444340822741205,0.5141314031176618,0.641603225561115,0.4545251429048391,0.6419675063347626,0.4549478515301563,0.6307877623205358,0.40895373279836333,0.6310737878046616,0.4113292481855602,0.44177975733308483,0.32180848186546207,0.44136525514120817,0.3229897084367283,0.0026421921646887503,0.057177533239761325,0.00246657593935784,0.05918355158750549,0.013457655405267999,0.10274894334623708,0.013360294469458855,0.1028021549321016,0.20246566039271896,0.18989419427913834,0.2030688271329123,0.1911416946809335
475,0.6253884711779449,0.534638330100075,0.6251898204310665,0.5358848477565101,0.6330178571428571,0.478128434908217,0.6338668419526036,0.47993736469977727,0.6031622807017544,0.4082146921720085,0.602956830452649,0.41148350212365487,0.4476622807017544,0.33947620180435967,0.44724821697829076,0.3438141211284409,-0.007629385964912139,0.056509895191858006,-0.008677021521537043,0.05594748305673286,0.022226190476190566,0.1264236379280665,0.022232989978417494,0.12440134563285526,0.17772619047619054,0.19516212829571533,0.17794160345277577,0.19207072662806923
476,0.6057949858392955,0.4549132816663219,0.6058281161718598,0.45715389626545977,0.6353534702554577,0.44485992637710936,0.6362474101785894,0.44671127057416626,0.5941536771924372,0.3747660389460037,0.5940883829677303,0.3782573063847991,0.4531372493625917,0.3095626851446221,0.45180271987504844,0.3126039829546858,-0.029558484416162267,0.010053355289212529,-0.030419294006729602,0.010442625691293506,0.011641308646858306,0.0801472427203182,0.011739733204129577,0.07889658988066067,0.15265773647670378,0.1453505965216998,0.1540253962968114,0.144549913310774
477,0.6007673781479665,0.4777387587735259,0.6002434509840205,0.479657111898156,0.635510673967414,0.4502831076941764,0.6367847789883121,0.4516679161160435,0.6018058578294442,0.3850187646423502,0.6012238196921069,0.38808723291291614,0.4466290704831214,0.31334788137493375,0.44534047856734343,0.3152025668976877,-0.03474329581944746,0.027455651079349497,-0.03654132800429155,0.027989195782112508,-0.0010384796814776331,0.09271999413117571,-0.0009803687080863766,0.09156987898523988,0.15413830766484515,0.16439087739859215,0.1549029724166771,0.1644545450004683
478,0.6265312290811754,0.5118361584054765,0.6259454141932258,0.514635408000288,0.62344309334057,0.45707144629883045,0.6242978917166605,0.45775014957965315,0.6019140455407865,0.40153257408603615,0.6022062144388308,0.4059076044650207,0.44564786577841503,0.3331733328062587,0.44412870556961764,0.33561789553981597,0.003088135740605402,0.05476471210664602,0.0016475224765652996,0.0568852584206348,0.024617183540388887,0.11030358431944032,0.02373919975439498,0.10872780353526723,0.1808833633027604,0.17866282559921776,0.18181670862360816,0.17901751246047198
479,0.6045676276647304,0.4925597394119959,0.6046749926625012,0.4941165318844416,0.6385015563458637,0.4819819127286704,0.6386391820549561,0.4802268964365992,0.5869760771551636,0.3854482739309233,0.5874111079681505,0.3888256040687423,0.4428215680184577,0.33843962860794674,0.44304220787716136,0.3417024586372232,-0.03393392868113332,0.010577826683325464,-0.033964189392454824,0.013889635447842386,0.017591550509566733,0.10711146548107259,0.017263884694350695,0.10529092781569932,0.1617460596462727,0.15412011080404914,0.16163278478533988,0.1524140732472184
480,0.6196161294141523,0.5098386078847699,0.6198058313063181,0.5114648034995908,0.6180719160127182,0.44441333577403236,0.618589890478948,0.444636644577687,0.6046838003991342,0.3995158337940712,0.6054204757350473,0.40205836327966926,0.46243235015559464,0.3388653482855665,0.46233675589740847,0.3413503435407646,0.0015442134014341802,0.06542527211073751,0.0012159408273700878,0.0668281589219038,0.014932329015018175,0.11032277409069868,0.014385355571270741,0.10940644021992152,0.1571837792585577,0.17097325959920334,0.1574690754089096,0.17011445995882618
481,0.6239610014397798,0.5169393948336609,0.6237314134020435,0.5193487183529122,0.6325756310077288,0.4642441219726232,0.6335298003507833,0.4656104076333378,0.6077836435475409,0.40182780427461506,0.6079867171044286,0.40453643360539654,0.4519674330949308,0.3318237442574404,0.45104602533508387,0.33568076114280004,-0.008614629567949006,0.0526952728610377,-0.009798386948739801,0.05373831071957441,0.016177357892238953,0.11511159055904585,0.01574469629761488,0.11481228474751565,0.17199356834484902,0.18511565057622054,0.17268538806695966,0.18366795721011214
482,0.6137554474510997,0.5096935019320517,0.6136401956322234,0.510315876872456,0.6335132259045302,0.4815229979509969,0.6337232648706737,0.4816384346411122,0.6021154268436877,0.4041237012142883,0.6024650938770214,0.406524391597626,0.4496710415188676,0.3429471428327121,0.44949915171412175,0.34494495107091766,-0.01975777845343052,0.02817050398105475,-0.02008306923845027,0.02867744223134383,0.011640020607411983,0.10556980071776334,0.011175101755201977,0.10379148527483006,0.16408440593223206,0.16674635909933955,0.16414104391810164,0.1653709258015384
483,0.586653416461208,0.4761378603819142,0.5862321310663373,0.47808401728388256,0.6384874381941374,0.48797433667078205,0.6388850518458712,0.4888754312763926,0.5958922724964153,0.3958320911584045,0.5954364816698866,0.39981392324715265,0.4433828278790191,0.34467705038000335,0.44226265755328303,0.346818010799873,-0.05183402173292939,-0.011836476288867859,-0.052652920779533874,-0.010791413992510046,-0.009238856035207244,0.08030576922350968,-0.009204350603549294,0.07827009403672991,0.14327058858218894,0.13146081000191084,0.14396947351305428,0.13126600648400955
484,0.6172010105455177,0.49790661313800727,0.6172741922158838,0.5003735622618444,0.6417803672444307,0.46204716770201826,0.6424667862055179,0.4623030580478,0.5944796127449778,0.3873397106009707,0.5942365553285409,0.3903912695652216,0.43402503774628315,0.31289437301398815,0.4332512190521706,0.31674007971091067,-0.02457935669891298,0.03585944543598901,-0.025192593989634138,0.0380705042140444,0.022721397800539833,0.11056690253703655,0.02303763688734284,0.1099822926966228,0.18317597279923453,0.18501224012401912,0.18402297316371313,0.1836334825509337
485,0.6148105578999887,0.5144107780228571,0.614884710636308,0.5179319974505024,0.6083661314013618,0.4606444974228119,0.6090169966148219,0.46173473020004563,0.599591565716227,0.4071637939320063,0.5994307092894912,0.40961259481358675,0.4700998684738522,0.36612100667803593,0.46842622802978684,0.3679898616983183,0.006444426498626976,0.05376628060004518,0.0058677140214861145,0.05619726725045682,0.01521899218376177,0.10724698409085076,0.015454001346816848,0.1083194026369157,0.14471068942613652,0.14828977134482113,0.14645848260652117,0.14994213575218412
486,0.6508593972420975,0.5368105490800957,0.651085301197972,0.5388737149780014,0.6494745895591614,0.45604796062676584,0.6495929121534126,0.4556871532182783,0.6362650546271257,0.41571052343840786,0.636523429293883,0.419332901035208,0.43785635446972915,0.3177141731486778,0.4376065673204678,0.3198766013994233,0.00138480768293614,0.0807625884533299,0.0014923890445593946,0.08318656175972311,0.014594342614971834,0.12110002564168787,0.014561871904089085,0.11954081394279342,0.21300304277236837,0.21909637593141795,0.2134787338775042,0.2189971135785781
487,0.6204875500100322,0.5012578848086711,0.6200844169079643,0.5024504266237594,0.6394178951960494,0.4672674478988528,0.6403514534377909,0.46814108886954336,0.6049645504272106,0.39890889085331716,0.6047302094947155,0.40119242524837384,0.43477280725487905,0.3301720006224031,0.43351244079509144,0.33223307101480953,-0.018930345186017217,0.03399043690981829,-0.020267036529826532,0.03430933775421602,0.01552299958282155,0.1023489939553539,0.015354207413248888,0.10125800137538554,0.18571474275515315,0.17108588418626797,0.1865719761128729,0.17021735560894985
