rep,safetta_pooled_auroc,ccd_pooled_auroc,delta_safetta_minus_ccd_pooled_auroc,safetta_pooled_auprc,ccd_pooled_auprc,delta_safetta_minus_ccd_pooled_auprc,safetta_macro2_auroc,ccd_macro2_auroc,delta_safetta_minus_ccd_macro2_auroc,safetta_macro2_auprc,ccd_macro2_auprc,delta_safetta_minus_ccd_macro2_auprc
570,0.671176277058259,0.6340663325354674,0.037109944522791594,0.6192838113281262,0.5119419873983531,0.1073418239297731,0.6748981333302684,0.6388183008626325,0.03607983246763591,0.6224760734107284,0.5181006256747661,0.1043754477359623
571,0.662548843681362,0.644732673581784,0.017816170099578033,0.5942144152895632,0.4975778774770053,0.09663653781255788,0.6627091621364095,0.6489097728963368,0.013799389240072735,0.5969113489823027,0.5051131606987891,0.0917981882835136
572,0.6643255510051688,0.6404534975750718,0.023872053430097018,0.6304915544412536,0.5210266673419828,0.10946488709927082,0.6668523876178041,0.6451468066080042,0.021705581009799912,0.6348615009903641,0.5289693863457829,0.10589211464458115
573,0.6828895353283699,0.6459060651476518,0.036983470180718125,0.6194478633475079,0.5058141942910115,0.11363366905649641,0.6849091619538483,0.6509645959094308,0.033944566044417535,0.6238682189274478,0.5131328260296387,0.11073539289780909
574,0.6764334205391116,0.6435617547914296,0.032871665747681966,0.6154543886122003,0.5066792780923061,0.10877511051989419,0.6796329445562598,0.6491345537907578,0.03049839076550198,0.6188112858828085,0.5125790586977689,0.10623222718503966
575,0.6728052717625203,0.6481125264861572,0.024692745276363004,0.6098160633625977,0.5092868232543825,0.10052924010821529,0.6762929868564403,0.6528877198664063,0.02340526699003409,0.6161891844093517,0.517030794746953,0.09915838966239865
576,0.6806651688474525,0.6327238334065184,0.04794133544093415,0.6376478119243143,0.5124447167325604,0.12520309519175388,0.6852208505100292,0.6369862177351977,0.04823463277483153,0.641516855688141,0.5180006525990732,0.12351620308906774
577,0.6637423819103401,0.6437218920106761,0.020020489899663985,0.6073699361165958,0.5172386903721272,0.09013124574446862,0.6657720324445944,0.6487910082687285,0.01698102417586589,0.6107031255698682,0.5233993806178223,0.08730374495204585
578,0.6696831793975808,0.6379921995472436,0.0316909798503372,0.6089656553410107,0.5154990629177849,0.09346659242322575,0.6730194274850472,0.6415881804566184,0.03143124702842881,0.6146373978976539,0.5210618350041153,0.09357556289353863
579,0.6675624369358193,0.6418879247141666,0.025674512221652734,0.6211149593197822,0.5123068506322183,0.10880810868756396,0.6705467186696615,0.6478065295078284,0.02274018916183318,0.6260657420972973,0.5212947295617969,0.10477101253550036
580,0.6738210842617823,0.6404034632550744,0.033417621006707976,0.6036127869731882,0.490115328535328,0.11349745843786019,0.6748895142411879,0.6443386143358429,0.030550899905344986,0.6076826872057336,0.4964902488764493,0.11119243832928427
581,0.6412908728417887,0.6487434587785543,-0.007452585936765677,0.5876521727721904,0.5337943598539591,0.05385781291823133,0.6417369576126906,0.6534767753181668,-0.011739817705476274,0.5907744332708994,0.5419582317919552,0.048816201478944166
582,0.6791639496885848,0.6457232789898542,0.03344067069873069,0.6067481813417711,0.5078489823406721,0.098899199001099,0.6816581318693469,0.6490876009460619,0.03257053092328499,0.6106516935768826,0.5123015541933335,0.0983501393835492
583,0.6883518920689731,0.6530721376985087,0.03527975437046438,0.6297592966121436,0.5189331250285394,0.1108261715836042,0.6915118752560965,0.6573453073530096,0.03416656790308692,0.6347704973392168,0.5256832229868669,0.10908727435234988
584,0.6822352181552854,0.6385391543175376,0.04369606383774782,0.6366312658536123,0.5118018536627755,0.12482941219083676,0.6847434252682749,0.6438628712126266,0.04088055405564828,0.6405865748200245,0.5192486266802872,0.1213379481397373
585,0.6590070566192303,0.6454112965103069,0.013595760108923383,0.6211016100728944,0.5439942270141597,0.07710738305873477,0.6614634238827546,0.6491809385533077,0.012282485329446868,0.6230623687764889,0.5488620940345795,0.07420027474190938
586,0.6707910756965086,0.6660288887087463,0.004762186987762318,0.6225252050306813,0.5376170821483031,0.08490812288237826,0.6726801259452377,0.6699468697435661,0.002733256201671641,0.6253656554736485,0.5440489693983137,0.08131668607533482
587,0.6835184838881124,0.6475358998838605,0.035982584004251916,0.6239100224861711,0.5078097132432486,0.11610030924292247,0.6857191070667454,0.6520106138706425,0.03370849319610292,0.6279853879525448,0.5141328958293203,0.11385249212322446
588,0.6722541181030263,0.6427140879973853,0.02954003010564099,0.6148079317448483,0.5008477239602972,0.11396020778455107,0.6740971856972728,0.6484948749957624,0.025602310701510422,0.6182612651330461,0.508711459534166,0.10954980559888017
589,0.6983628390521154,0.6332503788404131,0.06511246021170225,0.6359059415031854,0.4963370260844276,0.13956891541875777,0.7030846984599586,0.638706617876566,0.06437808058339256,0.6413268562639214,0.5031489861182539,0.13817787014566751
590,0.6447850136861314,0.6348791599153663,0.009905853770765138,0.583580193901885,0.5068201904232297,0.0767600034786553,0.6459253846967073,0.6387680110535178,0.00715737364318958,0.589533960185503,0.5142804155099814,0.07525354467552159
591,0.6745123266836446,0.6383684976891152,0.03614382899452939,0.6063526754360204,0.4995827647076374,0.10676991072838304,0.6765829715848716,0.6432760211990758,0.033306950385795786,0.60953303127706,0.5054141059025856,0.10411892537447442
592,0.6819942727337456,0.6437005679474013,0.03829370478634431,0.6206761175127377,0.5086665714018351,0.11200954611090252,0.6862241697175826,0.6484018841173889,0.03782228560019374,0.6239614330000708,0.5138176912129634,0.1101437417871074
593,0.6664311815806682,0.6519647831422344,0.01446639843843378,0.6123941658583597,0.5292829290623724,0.08311123679598731,0.6692701659430489,0.6566302706894173,0.012639895253631628,0.6158748746286837,0.5363315342272089,0.07954334040147482
594,0.6767108989422386,0.6363864072846657,0.0403244916575729,0.6303117153506557,0.5181598228211133,0.11215189252954239,0.6801993199980969,0.6429828628277199,0.037216457170377026,0.6334795573126155,0.5279283498351488,0.10555120747746671
595,0.6621250205731661,0.627993042617861,0.03413197795530509,0.6167647062244357,0.50438897173041,0.11237573449402571,0.6649808470297139,0.6329815137494296,0.03199933328028437,0.6221348253797734,0.5112576018693429,0.1108772235104305
596,0.6621387852578002,0.6480042677033102,0.014134517554490023,0.6157919242545965,0.5192596692807461,0.09653225497385043,0.6651863233202748,0.6530772471449029,0.012109076175371936,0.6200218216141136,0.5261138964003288,0.09390792521378477
597,0.6742647276329419,0.6381117083499267,0.036153019283015175,0.612803292763426,0.505800057201892,0.10700323556153402,0.6764859436903019,0.6425827571170124,0.0339031865732895,0.6173463391355132,0.512903461741608,0.10444287739390523
598,0.6777897303719504,0.6420773297330583,0.03571240063889214,0.626549292479363,0.5196068630769619,0.10694242940240106,0.6799724691983264,0.6458194588204313,0.03415301037789509,0.6319414295044733,0.525662146699764,0.10627928280470933
599,0.6731361918352146,0.6408185856595379,0.032317606175676694,0.6046418991541156,0.4920332409584969,0.11260865819561872,0.6741824684415578,0.6451564835976367,0.02902598484392116,0.6069539873672571,0.4981505485169566,0.10880343885030053
600,0.6716029246178569,0.6498759157837284,0.02172700883412848,0.6197911762179273,0.5153173169241991,0.10447385929372821,0.6740535642989367,0.6540443462437475,0.020009218055189182,0.6228719884566822,0.5214656076286192,0.10140638082806308
601,0.6616871368068551,0.6384296759578449,0.023257460849010148,0.6069843638259762,0.5033640085615507,0.10362035526442548,0.6634108818364457,0.6419794709343378,0.021431410902107872,0.611008016449474,0.5100214874532443,0.10098652899622973
602,0.6584329187604717,0.6379704445663292,0.020462474194142488,0.6164560434963716,0.5234793680580218,0.09297667543834987,0.6592427574267444,0.6427079465194849,0.0165348109072595,0.6189469887837465,0.5296325685336737,0.08931442025007286
603,0.6560917628218443,0.6400176366252738,0.01607412619657056,0.6004500336898975,0.5028163441061907,0.09763368958370677,0.6578808180662371,0.6454439139188568,0.012436904147380301,0.6037754383262077,0.5099149530393816,0.09386048528682611
604,0.6498469910371318,0.6418302718408353,0.00801671919629654,0.5881980381325786,0.5106937786189524,0.07750425951362627,0.6511139301030908,0.6475103473964039,0.0036035827066869253,0.5922298554618983,0.5200784789058687,0.07215137655602966
605,0.6583864211708238,0.6257958509460523,0.03259057022477152,0.5965038046211033,0.49096648204697935,0.10553732257412396,0.6595427490324013,0.6290201298537075,0.03052261917869381,0.5978233317066035,0.495116924727153,0.10270640697945049
606,0.6591907046954684,0.6565027720819265,0.0026879326135418324,0.6156164435996054,0.5367987888058269,0.07881765479377856,0.6606942924163197,0.6613225692010518,-0.0006282767847320958,0.6179003876812332,0.5428391975642328,0.07506119011700041
607,0.6680886494972664,0.641254500958416,0.026834148538850466,0.6028455586886949,0.5025870516187967,0.10025850706989825,0.6710517493380881,0.648653214697323,0.022398534640765133,0.6068880256496546,0.5124075287999241,0.09448049684973048
608,0.6711008214660956,0.6429097890034079,0.028191032462687726,0.6039265435415555,0.4947994040403826,0.10912713950117292,0.672681088577699,0.6479729710335538,0.02470811754414526,0.6079828112332957,0.5020332555247055,0.10594955570859022
609,0.6728638167016538,0.6418007536687359,0.031063063032917948,0.6069489782184521,0.5050048510860055,0.1019441271324466,0.674003695094124,0.6453921924005017,0.028611502693622226,0.6092409434685507,0.5116682863428388,0.09757265712571195
610,0.6668378123613502,0.6386016894423151,0.0282361229190351,0.6204632393256919,0.5244447127562768,0.09601852656941512,0.6678082805709972,0.6410638684038188,0.026744412167178377,0.6235957844428868,0.5285407475039805,0.09505503693890627
611,0.6521291399379221,0.6426624604567993,0.009466679481122786,0.6234347185590221,0.5436363460395679,0.07979837251945421,0.6544996948149164,0.6462668893270311,0.008232805487885297,0.6276342353501785,0.5506649422720475,0.07696929307813094
612,0.6785162716221123,0.6602786242302532,0.01823764739185907,0.6233538459053797,0.528647886493768,0.09470595941161164,0.6811791899340248,0.6643806643933252,0.016798525540699605,0.6278386289121267,0.5360194938629987,0.09181913504912798
613,0.6570219797465355,0.641873164441723,0.01514881530481249,0.5920813348183076,0.5070663891424683,0.08501494567583934,0.6596422613727281,0.6477702575413894,0.011872003831338684,0.5962462630115355,0.5142743278239997,0.08197193518753576
614,0.6836546905716866,0.6539821792503893,0.029672511321297335,0.6215596568393547,0.5009971026602222,0.12056255417913242,0.6853475631887813,0.6581328005237854,0.027214762664995895,0.6252492797302232,0.5071546010525162,0.11809467867770695
615,0.6695958643381771,0.6516249701301294,0.01797089420804765,0.5958313612245445,0.5028970983040443,0.09293426292050022,0.6709238178309266,0.6566752784634755,0.014248539367451074,0.5992734452709046,0.5088613810272462,0.09041206424365844
616,0.6737547187462813,0.6430964458113347,0.030658272934946607,0.6209228535041282,0.504418987374929,0.11650386612919927,0.6763010814076356,0.6478854909174392,0.028415590490196374,0.6248873265490257,0.5106018202420909,0.11428550630693479
617,0.6742839111244958,0.6463338387632026,0.02795007236129321,0.6237216574576657,0.5170150839678374,0.10670657348982837,0.6787995822468388,0.6495984016630691,0.029201180583769637,0.6280842541064611,0.5218754064012148,0.1062088477052463
618,0.672352125444077,0.6376675976969253,0.034684527747151694,0.614550832225475,0.5002910553813427,0.11425977684413235,0.6762414942318367,0.6428488883967434,0.03339260583509329,0.618786309531305,0.5069421864100038,0.11184412312130121
619,0.6702188781983702,0.6327962673196884,0.03742261087868182,0.5920636335008087,0.4929577321154958,0.09910590138531289,0.6735724220829465,0.6371841647501817,0.03638825733276485,0.5960353203389137,0.49926055102197464,0.09677476931693907
620,0.6787992164305927,0.657314293791168,0.021484922639424697,0.6231024268630452,0.5273400582382961,0.09576236862474907,0.6801536426339029,0.660974532204571,0.019179110429331847,0.6255192721430991,0.5329002735374038,0.09261899860569534
621,0.6758793710045381,0.6516540610229236,0.02422530998161454,0.6330016308417348,0.5189729918503401,0.1140286389913947,0.6779322150751826,0.6561754080567482,0.02175680701843441,0.6358057792985886,0.5257580559680894,0.11004772333049917
622,0.6812873285779404,0.6155572680967115,0.06573006048122887,0.6253668787652324,0.48883213406624987,0.13653474469898258,0.6854451783390899,0.6191020131659418,0.06634316517314809,0.6297920134443005,0.4945825253845969,0.13520948805970356
623,0.684473261941025,0.6488576953447684,0.03561556659625653,0.610749596548332,0.4984442856707171,0.11230531087761497,0.6860246647424637,0.6546298716848625,0.03139479305760118,0.6148553043709074,0.5066207605436375,0.10823454382726994
624,0.6661044073825424,0.6336068807933759,0.03249752658916649,0.6060427643156101,0.496497188786008,0.10954557552960209,0.6687370865211574,0.6374863265869097,0.03125075993424764,0.6106035024866434,0.50160929128841,0.10899421119823338
625,0.6649282721974334,0.6362672531679624,0.028661019029471047,0.5910989714210759,0.49450936151749797,0.09658960990357796,0.6661377065162574,0.639671299220065,0.026466407296192318,0.5961271468981543,0.5007248094222194,0.09540233747593485
626,0.6776103864142182,0.6359764853271892,0.041633901087029024,0.6262878448533193,0.5183661051557997,0.10792173969751961,0.6811161213994371,0.6411348415990641,0.039981279800373026,0.6303156611490828,0.5260283898755695,0.10428727127351323
627,0.6726627597754358,0.6469010637250073,0.02576169605042844,0.6080784042882789,0.5060588550640817,0.1020195492241972,0.6749439436784508,0.6516783583440339,0.023265585334416916,0.6107510985135232,0.5125027618496494,0.09824833666387378
628,0.6837311482362065,0.6556411635185312,0.02808998471767532,0.6302591065788831,0.5234889764754416,0.1067701301034415,0.6875475881506671,0.6611082377894233,0.026439350361243785,0.6369868596567895,0.5307709748270477,0.10621588482974176
629,0.6686611484522132,0.6423072380243452,0.026353910427868055,0.6095090988970684,0.5030444448145898,0.10646465408247863,0.6696884534150047,0.6468767969427514,0.02281165647225336,0.6116858950526796,0.5083609942356289,0.1033249008170507
