replicate,scope,score,auroc,auprc,valid_strata
259,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4812704387331826,0.3801147006134027,
259,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4812704387331826,0.3801147006134027,
260,OVERALL,SOURCE_STATE,0.5646220343186461,0.3833789498590363,
260,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4564108317488811,0.3178697443852739,
260,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6478677799166244,0.46032563229513307,
260,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49670512653967425,0.36404333053855287,
260,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49670512653967425,0.36404333053855287,
261,OVERALL,SOURCE_STATE,0.4812064676616915,0.29892387838368817,
261,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.45950248756218903,0.3130224417263341,
261,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6321703980099502,0.4231102945909865,
261,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5005597014925373,0.34490980242976177,
261,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5005597014925373,0.34490980242976177,
262,OVERALL,SOURCE_STATE,0.5572560876976869,0.398135445983988,
262,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4899585650826832,0.3623508377106892,
262,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6547712369504897,0.5085638815565456,
262,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48082235245809846,0.36410747767737167,
262,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48082235245809846,0.36410747767737167,
263,OVERALL,SOURCE_STATE,0.47287559737156515,0.30495158439897785,
263,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.43000174233373156,0.29510885456292185,
263,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6161203205894066,0.42113789527365403,
263,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4649324223416965,0.34284994819551085,
263,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4649324223416965,0.34284994819551085,
264,OVERALL,SOURCE_STATE,0.5325623822975518,0.3966585549474028,
264,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5084510357815443,0.3985587176676007,
264,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6552083333333333,0.5219090501925899,
264,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4928584039548023,0.3808461634654711,
264,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4928584039548023,0.3808461634654711,
265,OVERALL,SOURCE_STATE,0.5024059236460755,0.3557917425861399,
265,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47598258144734573,0.3418261485101066,
265,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6082163825836777,0.4536986596033183,
265,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4786589275658075,0.36343649268021816,
265,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4786589275658075,0.36343649268021816,
266,OVERALL,SOURCE_STATE,0.50929422015684,0.3762455205448276,
266,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.46642462968341564,0.3522414898732853,
266,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6681092070868428,0.5353517571494056,
266,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47566076096427534,0.37591794740450263,
266,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47566076096427534,0.37591794740450263,
267,OVERALL,SOURCE_STATE,0.5084037911839927,0.33757405373865235,
267,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.45831803821272754,0.3144560107425708,
267,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6429426809086807,0.45824328796128966,
267,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46544305701820365,0.34011477450918803,
267,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46544305701820365,0.34011477450918803,
268,OVERALL,SOURCE_STATE,0.5373841075107698,0.3807172644577432,
268,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5408199100955234,0.4118549532060444,
268,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6710058063307736,0.518806359268223,
268,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5073340044952238,0.36246100254677377,
268,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5073340044952238,0.36246100254677377,
269,OVERALL,SOURCE_STATE,0.5301022340022719,0.37420767914574093,
269,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4497601918465228,0.3062821798801305,
269,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6467310362236527,0.46071480331687614,
269,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5002208759308343,0.3674604946965571,
269,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5002208759308343,0.3674604946965571,
270,OVERALL,SOURCE_STATE,0.5552863525706948,0.39245236762620905,
270,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4927286143405786,0.35038876087417353,
270,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6347399673470336,0.46983252574668977,
270,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48354278874925194,0.3527048414485584,
270,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48354278874925194,0.3527048414485584,
271,OVERALL,SOURCE_STATE,0.5412243272458327,0.3926797362608764,
271,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4644307902372419,0.33757724809021394,
271,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6446321897934801,0.48904847950410923,
271,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46625704045058886,0.3604309808004186,
271,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46625704045058886,0.3604309808004186,
272,OVERALL,SOURCE_STATE,0.5002256290171112,0.3575795271407299,
272,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4633078433524813,0.34835366815285723,
272,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6179917797860793,0.46318171928156915,
272,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4888618540607125,0.3847215428953631,
272,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4888618540607125,0.3847215428953631,
273,OVERALL,SOURCE_STATE,0.521076445290863,0.37863138130639445,
273,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.48879428916397494,0.3736591450043025,
273,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6313473614767514,0.49129511588176816,
273,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5375255948268887,0.4132838673243084,
273,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5375255948268887,0.4132838673243084,
274,OVERALL,SOURCE_STATE,0.4925299642110825,0.3725926273951868,
274,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4477337688852593,0.359304869108367,
274,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6287260106165783,0.49379360976008324,
274,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5015552566473711,0.41543396962413803,
274,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5015552566473711,0.41543396962413803,
275,OVERALL,SOURCE_STATE,0.5430186170212766,0.37837932156583637,
275,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.48607047872340425,0.3664799471006993,
275,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6469858156028369,0.4849023395760724,
275,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47276152482269507,0.35310848608401085,
275,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47276152482269507,0.35310848608401085,
276,OVERALL,SOURCE_STATE,0.5123327720518845,0.3465341385335362,
276,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.465123451079079,0.3365785835627784,
276,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6086017923998791,0.44102029315386215,
276,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48621776486624846,0.3545038516635006,
276,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48621776486624846,0.3545038516635006,
277,OVERALL,SOURCE_STATE,0.5352470482905266,0.41417915200430677,
277,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4698338089642437,0.3815105250567281,
277,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.651161098987186,0.5152727217409854,
277,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48935426109339153,0.4227985104616604,
277,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48935426109339153,0.4227985104616604,
278,OVERALL,SOURCE_STATE,0.5281119714115545,0.35458018973021643,
278,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.48028588445503273,0.3194645500676265,
278,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6202382370458606,0.4288772775271705,
278,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46718880285884457,0.33516665219786546,
278,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46718880285884457,0.33516665219786546,
279,OVERALL,SOURCE_STATE,0.540768676037689,0.4327368098572578,
279,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49889462919834016,0.40751873851059134,
279,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6400628938252924,0.5248191941858706,
279,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4962789790393323,0.41571262933999187,
279,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4962789790393323,0.41571262933999187,
280,OVERALL,SOURCE_STATE,0.4871282967321635,0.3452271262809178,
280,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.45362684319288293,0.34499588929106845,
280,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6090796586225818,0.45921290885709776,
280,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49061912600842933,0.38653036216719217,
280,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49061912600842933,0.38653036216719217,
281,OVERALL,SOURCE_STATE,0.5266867369978696,0.3675586489321533,
281,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5289701623910908,0.3774655511463545,
281,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.668731104335957,0.5143844814433386,
281,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5523848400964396,0.39016362777409924,
281,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5523848400964396,0.39016362777409924,
282,OVERALL,SOURCE_STATE,0.5822045338174371,0.4110019272137638,
282,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5161813992459153,0.36480520861689725,
282,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6560012568077085,0.48525471726502994,
282,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4906670390541358,0.3516898370394892,
282,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4906670390541358,0.3516898370394892,
283,OVERALL,SOURCE_STATE,0.5397230684021047,0.3882168082681683,
283,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47201329271669895,0.3501009281028457,
283,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6167875934644144,0.44490909663654166,
283,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48283301024646913,0.37622588767358545,
283,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48283301024646913,0.37622588767358545,
284,OVERALL,SOURCE_STATE,0.5027789874172034,0.3742094736684414,
284,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4549001856478192,0.34251468048506195,
284,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6071313974009305,0.4380842886358749,
284,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48028924388622773,0.38301317595428924,
284,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48028924388622773,0.38301317595428924,
285,OVERALL,SOURCE_STATE,0.5313133513667254,0.3737000483263885,
285,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4968744137634721,0.35642908545031265,
285,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6466181338464984,0.4772522625489538,
285,OVERALL,CHANGE_MAGNITUDE_ONLY,0.502925887599925,0.36907038220174737,
285,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.502925887599925,0.36907038220174737,
286,OVERALL,SOURCE_STATE,0.5280855821900599,0.3354575803031874,
286,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4614176591788532,0.3091572238503708,
286,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.624930901050304,0.42425122237530377,
286,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49281999095431933,0.3316632740628215,
286,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49281999095431933,0.3316632740628215,
287,OVERALL,SOURCE_STATE,0.4963660071432621,0.34262079193188155,
287,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.46325755428312265,0.33246633606602716,
287,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.668666024151029,0.5024991945642436,
287,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4798911502919667,0.36458135855222273,
287,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4798911502919667,0.36458135855222273,
288,OVERALL,SOURCE_STATE,0.5247986854832132,0.3910361054731659,
288,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5094451760263836,0.4007215624196072,
288,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6491883324981647,0.49525792522767464,
288,OVERALL,CHANGE_MAGNITUDE_ONLY,0.49647481092167667,0.37332760732748077,
288,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.49647481092167667,0.37332760732748077,
289,OVERALL,SOURCE_STATE,0.5231060699868744,0.36934787721704193,
289,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47454741325936745,0.35175886646452076,
289,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6322221947051685,0.4650905639436523,
289,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4777111865078382,0.36926111945094353,
289,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4777111865078382,0.36926111945094353,
290,OVERALL,SOURCE_STATE,0.506820560391989,0.3274862046257989,
290,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.45915394129679843,0.3068021234747262,
290,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6493565957851671,0.4579168235605379,
290,OVERALL,CHANGE_MAGNITUDE_ONLY,0.495222039864897,0.35275027260331815,
290,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.495222039864897,0.35275027260331815,
291,OVERALL,SOURCE_STATE,0.5190403989774949,0.37166476047141755,
291,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4846937496867325,0.34355260993951997,
291,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6315159641120747,0.4686072020802058,
291,OVERALL,CHANGE_MAGNITUDE_ONLY,0.510989424089018,0.3642677631550766,
291,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.510989424089018,0.3642677631550766,
292,OVERALL,SOURCE_STATE,0.5353132387706856,0.3713987632162693,
292,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.475780634357762,0.3284289599491419,
292,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6547047379826635,0.46135630723353627,
292,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48646818360914107,0.3544445235019811,
292,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48646818360914107,0.3544445235019811,
293,OVERALL,SOURCE_STATE,0.5456275518442482,0.3835073556949927,
293,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49344882470992596,0.36246047073502924,
293,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6720317870406681,0.48493004026061537,
293,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46434338308228185,0.34234027944163803,
293,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46434338308228185,0.34234027944163803,
294,OVERALL,SOURCE_STATE,0.5338646115101204,0.3819068196150834,
294,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49123799085906167,0.349087353366791,
294,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6580193079003824,0.48297646202240363,
294,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5063601809532693,0.3700486329071765,
294,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5063601809532693,0.3700486329071765,
295,OVERALL,SOURCE_STATE,0.5586381716128053,0.4113931742217223,
295,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4827084708342338,0.364925922263721,
295,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6617039793003954,0.5027007603191527,
295,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46933316200477776,0.36212700000895176,
295,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46933316200477776,0.36212700000895176,
296,OVERALL,SOURCE_STATE,0.5929194358495518,0.3885179718092484,
296,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5095479595012724,0.3371044223709887,
296,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6772795791452302,0.4695481949611511,
296,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47846597948210934,0.3163401519383756,
296,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47846597948210934,0.3163401519383756,
297,OVERALL,SOURCE_STATE,0.5464307320024199,0.3670582435914915,
297,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.48271916673242327,0.3222932255767824,
297,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6230503169467898,0.4315893523463261,
297,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5035442804913333,0.35527431219194044,
297,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5035442804913333,0.35527431219194044,
298,OVERALL,SOURCE_STATE,0.49081633223252247,0.36464814717287614,
298,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4516062338300951,0.3323944423773389,
298,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.613855687615599,0.4674497027215394,
298,OVERALL,CHANGE_MAGNITUDE_ONLY,0.472415469465073,0.3735323864503364,
298,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.472415469465073,0.3735323864503364,
299,OVERALL,SOURCE_STATE,0.5421214087664444,0.4425924224074774,
299,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4784850451300807,0.40356296406051884,
299,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6185711757418442,0.4939149097247994,
299,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5196478083888856,0.4426241057067072,
299,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5196478083888856,0.4426241057067072,
300,OVERALL,SOURCE_STATE,0.5105418220319476,0.3633134904883763,
300,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5016860010127514,0.38431166806983086,
300,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6325898816922156,0.48251121011163944,
300,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4764477742484924,0.35920330475055845,
300,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4764477742484924,0.35920330475055845,
301,OVERALL,SOURCE_STATE,0.5180660421327368,0.3658501907896551,
301,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.498555182699478,0.3568620544838847,
301,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6214636931394482,0.44836138908643863,
301,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4944479399701715,0.3518103622013782,
301,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4944479399701715,0.3518103622013782,
302,OVERALL,SOURCE_STATE,0.49080664294187426,0.3421633806957578,
302,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4636685041750983,0.33315521104500034,
302,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6481752843486149,0.48493886580224554,
302,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47073360779661805,0.3536724867965225,
302,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47073360779661805,0.3536724867965225,
303,OVERALL,SOURCE_STATE,0.4819872690575998,0.33021596859032,
303,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4538363608135383,0.3204292996330119,
303,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6211395746002173,0.4453816899185323,
303,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46845520881850644,0.3431447589454924,
303,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46845520881850644,0.3431447589454924,
304,OVERALL,SOURCE_STATE,0.5500092119886604,0.3757631254797541,
304,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4856084964251541,0.3538033434007291,
304,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6648024771334669,0.4741728414450601,
304,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4427400614528792,0.32149518514632236,
304,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4427400614528792,0.32149518514632236,
305,OVERALL,SOURCE_STATE,0.5069367040576754,0.3572510365092064,
305,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.49360874617591954,0.3490779129429594,
305,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6548722934996563,0.49038687819866555,
305,OVERALL,CHANGE_MAGNITUDE_ONLY,0.511804254511822,0.3771423784173268,
305,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.511804254511822,0.3771423784173268,
306,OVERALL,SOURCE_STATE,0.5253480078229857,0.32175420072187677,
306,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4726834630772967,0.2925063600656076,
306,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6262415155117538,0.40950743888771957,
306,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4964560084876839,0.3252888258144817,
306,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4964560084876839,0.3252888258144817,
307,OVERALL,SOURCE_STATE,0.48630761938618317,0.32183346337997826,
307,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4253169806849153,0.2884541141562885,
307,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.5887249674132007,0.4064966286005214,
307,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48976774499348263,0.37009495909918827,
307,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48976774499348263,0.37009495909918827,
308,OVERALL,SOURCE_STATE,0.541745088632198,0.390701949248922,
308,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4911367802093712,0.35683706071718446,
308,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6357468846489771,0.48256075368382423,
308,OVERALL,CHANGE_MAGNITUDE_ONLY,0.48870723696350143,0.3546803434015944,
308,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.48870723696350143,0.3546803434015944,
309,OVERALL,SOURCE_STATE,0.5469327420546932,0.3818315863740738,
309,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.5117213409896336,0.39339779284107346,
309,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6313289240118508,0.45592124086020136,
309,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5287521872887726,0.38771724529260965,
309,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5287521872887726,0.38771724529260965,
310,OVERALL,SOURCE_STATE,0.5184027037041196,0.4216675518723751,
310,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4791832747605627,0.395382683888197,
310,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6489170587112493,0.5339534262552408,
310,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5438622098963656,0.4538188563756384,
310,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5438622098963656,0.4538188563756384,
311,OVERALL,SOURCE_STATE,0.5221040948653543,0.4136220390931924,
311,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4724575033588411,0.38249762993288194,
311,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6493077866697822,0.5222007296158491,
311,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47383024709387234,0.38542612070762805,
311,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47383024709387234,0.38542612070762805,
312,OVERALL,SOURCE_STATE,0.5242222477327516,0.35895285880454475,
312,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47867319736221126,0.3220740066626236,
312,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6484330157272413,0.4395267623874928,
312,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4624261789053432,0.33134632892517485,
312,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4624261789053432,0.33134632892517485,
313,OVERALL,SOURCE_STATE,0.5054868857401266,0.3814801216319786,
313,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47716611395839614,0.37382318484982757,
313,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6290985830569792,0.48709437121163124,
313,OVERALL,CHANGE_MAGNITUDE_ONLY,0.4977389207114863,0.3990406180120959,
313,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.4977389207114863,0.3990406180120959,
314,OVERALL,SOURCE_STATE,0.5160261194029852,0.37333701430052574,
314,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.44402985074626866,0.3387672805301918,
314,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6698258706467662,0.515865646002046,
314,OVERALL,CHANGE_MAGNITUDE_ONLY,0.46653606965174127,0.3660631387793143,
314,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.46653606965174127,0.3660631387793143,
315,OVERALL,SOURCE_STATE,0.5349394825211993,0.36131700338020045,
315,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.47704925953663657,0.3292740160387433,
315,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.636581064431184,0.47156380161030803,
315,OVERALL,CHANGE_MAGNITUDE_ONLY,0.5073442369482764,0.3670029877155375,
315,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.5073442369482764,0.3670029877155375,
316,OVERALL,SOURCE_STATE,0.4737299750083498,0.33093513701282606,
316,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.42837646408458,0.3267236879228547,
316,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6078383950062767,0.4532437562947406,
316,OVERALL,CHANGE_MAGNITUDE_ONLY,0.47598152690921236,0.37343557046378917,
316,OVERALL,CHANGE_MAGNITUDE_IOU_ONLY,0.47598152690921236,0.37343557046378917,
317,OVERALL,SOURCE_STATE,0.5719408524904215,0.3831775239338272,
317,OVERALL,SOURCE_PLUS_SIMPLE_MASK_CHANGE,0.4977610153256705,0.33393328095190844,
317,OVERALL,FROZEN_FULL_TRANSITION_SAFETTA,0.6373263888888889,0.44318842094263844,
